"","ChEMBL ID","Name","Synonyms","Type","Max Phase","Molecular Weight","Targets"
"1357","CHEMBL168","OLEANOLIC_ACID","NSC-114945","Small molecule",0,456.71,197
"1358","CHEMBL1965404",NA,NA,"Small molecule",0,388.42,50
"1359","CHEMBL1976139",NA,NA,"Small molecule",0,416.38,59
"1360","CHEMBL1081414","SHANZHISIDE METHYL ESTER","Shanzhiside Methyl Ester","Small molecule",0,406.38,6
"1361","CHEMBL1967321",NA,NA,"Small molecule",0,278.44,55
"1362","CHEMBL464889",NA,NA,"Small molecule",0,364.35,5
"1363","CHEMBL272485","DIBUTYL PHTHALATE","BUTYL PHTHALATE|CORFLEX 440|DI-N-BUTYL PHTHALATE|DIBUTYL PHTHALATE|DIBUTYLPHTHALATE|ERGOPLAST FDB|GENOPLAST B|HATCO DBP|KODAFLEX DBP|MONOCIZER DBP|NSC-6370|PALATINOL C|PLASTHALL DBP|POLYCIZER DBP|RUIFENG VP 201|STAFLEX DBP|UNIMOLL DB|VESTINOL C|VP-201|WITCIZER 300|YH-1BD2","Small molecule",0,278.35,20
"1364","CHEMBL1766960",NA,NA,"Small molecule",0,234.34,2
"1365","CHEMBL105310","2',4'-DIHYDROXYCHALCONE","(E)-2',4'-Dihydroxychalcone|2',4'-Dihydroxychalcone","Small molecule",0,240.26,60
"1366","CHEMBL505976","ARGANINE C","Arganine C","Small molecule",0,1239.36,2
"1367","CHEMBL538942",NA,NA,"Small molecule",0,604.83,1
"1368","CHEMBL229421",NA,NA,"Small molecule",0,518.65,5
"1369","CHEMBL55814","ATHRAQUINONES A",NA,"Small molecule",0,240.21,133
"1370","CHEMBL2180482","LAGASCATRIOL","Lagascatriol","Small molecule",0,322.49,5
"1371","CHEMBL269277","BETULINIC ACID",".BETA.-BETULINIC ACID|ALS-357|BETULIC ACID|BETULINIC ACID|LUPATIC ACID|MAIRIN|NSC-113090|NSC-677578","Small molecule",1,456.71,245
"1372","CHEMBL486400","HEDERAGENIN","4-Epi-Hederagenin|Hederagenin","Small molecule",0,472.71,41
"1373","CHEMBL1927831","EUPHORBIAPROLIFERIN B","Euphorbiaproliferin B","Small molecule",0,846.92,1
"1374","CHEMBL168","OLEANOLIC_ACID","NSC-114945","Small molecule",0,456.71,197
"1375","CHEMBL458132","MAYTENOIC ACID","Maytenoic Acid","Small molecule",0,456.71,5
"1376","CHEMBL518300","COMBRETOL","Combretol","Small molecule",0,388.37,1
"1377","CHEMBL168","OLEANOLIC_ACID","NSC-114945","Small molecule",0,456.71,197
"1378","CHEMBL1164447","HYPTASIENIC ACID","Hyptasienic Acid","Small molecule",0,470.69,5
"1379","CHEMBL250872","SYRINGIN","Syringin","Small molecule",0,372.37,20
"1380","CHEMBL1223740","CRYPTOCHINONE A",NA,"Small molecule",0,300.31,6
"1381","CHEMBL491174","PRUNETIN","Prunetin","Small molecule",0,284.27,27
"1382","CHEMBL51628","UMBELLIFERONE","NSC-019790","Small molecule",0,162.14,171
"1383","CHEMBL486393","LUPENONE","Lupenone|Lupeone","Small molecule",0,424.71,38
"1384","CHEMBL2047364","CHLOROGENIN","Chlorogenin","Small molecule",0,432.65,2
"1385","CHEMBL1923074",NA,"Di-O-Methylcrenatin","Small molecule",0,346.33,5
"1386","CHEMBL451705","CITRUSININE-I","Citrusinine-I","Small molecule",0,301.3,8
"1387","CHEMBL520114","ACETYL NEOBRITANNILACTONE B",NA,"Small molecule",0,290.36,4
"1388","CHEMBL259386","LICARINE B",NA,"Small molecule",0,324.38,5
"1389","CHEMBL362071","COPTISINE",NA,"Small molecule",0,320.32,6
"1390","CHEMBL479020",NA,"Alpha-Zingiberene","Small molecule",0,204.36,2
"1391","CHEMBL479474",NA,"NSC-672120","Small molecule",0,262.3,61
"1392","CHEMBL2407425",NA,NA,"Small molecule",0,225.29,3
"1393","CHEMBL518542","SPATHULENOL","(+)-Spathulenol|Spathulenol|Spatulenol","Small molecule",0,220.36,18
"1394","CHEMBL286796","ETHYL FERULATE","Ethyl Ferulate","Small molecule",0,222.24,25
"1395","CHEMBL1254507","GENTISIDE K","Gentiside K","Small molecule",0,490.77,1
"1396","CHEMBL117","CHRYSIN","NSC-407436","Small molecule",0,254.24,245
"1397","CHEMBL1971693",NA,NA,"Small molecule",0,365.39,55
"1398","CHEMBL1958058",NA,NA,"Small molecule",0,379.46,3
"1399","CHEMBL1999372",NA,NA,"Small molecule",0,332.44,66
"1400","CHEMBL594886","PRENYLETIN 6-METHYL ETHER",NA,"Small molecule",0,260.29,3
"1401","CHEMBL147741","3-FORMYLINDOLE","3-Formylindole|Indole-3-Carboxaldehyde","Small molecule",0,145.16,31
"1402","CHEMBL1672002","THYMOQUINONE","NSC-2228|P-CYMENE-2,5-DIONE|P-MENTHA-3,6-DIENE-2,5-DIONE|THYMOQUINON|THYMOQUINONE","Small molecule",2,164.2,30
"1403","CHEMBL251254","HYPEROSIDE","Hyperoside","Small molecule",0,464.38,65
"1404","CHEMBL2252750","DEMETHYLCRYPTOJAPONOL",NA,"Small molecule",0,316.44,20
"1405","CHEMBL517161","COWAXANTHONE","Cowaxanthone","Small molecule",0,410.47,10
"1406","CHEMBL147741","3-FORMYLINDOLE","3-Formylindole|Indole-3-Carboxaldehyde","Small molecule",0,145.16,31
"1407","CHEMBL439053",NA,"2 Alpha-Acetyl Tomentic Acid","Small molecule",0,530.75,10
"1408","CHEMBL487017","APIGETRIN","NSC-407303","Small molecule",0,432.38,101
"1409","CHEMBL46257","PUTRESCINE","NSC-60545|PUTRESCINE","Small molecule",3,88.15,36
"1410","CHEMBL25894","ZINGERONE","Vanillylacetone|Zingerone","Small molecule",0,194.23,15
"1411","CHEMBL452751","PHELLOPTERIN","Phellopterin","Small molecule",0,300.31,32
"1412","CHEMBL483208","NEOISOSTEGANE","Neoisostegane","Small molecule",0,414.45,1
"1413","CHEMBL73991","TERNATIN","Ternatin","Small molecule",0,374.35,75
"1414","CHEMBL1094940","LYCIFERIN D","Lyciferin D","Small molecule",0,384.52,2
"1415","CHEMBL1762125","LOBOCOMPACTOL A","Lobocompactol A","Small molecule",0,320.47,3
"1416","CHEMBL3589108",NA,NA,"Small molecule",0,552.49,2
"1417","CHEMBL141690","ISOBERGAPTENE",NA,"Small molecule",0,216.19,16
"1418","CHEMBL235212","(S)-RETICULINE","(+)-Reticuline|(S)-Reticuline|L-(+)-Reticuline|Reticuline|S-Reticuline","Small molecule",0,329.4,16
"1419","CHEMBL289191","LUPEOL","Clerodol|Fagarasterol|Farganasterol|Lupeol|Monogynol B","Small molecule",0,426.73,149
"1420","CHEMBL363535","TANSHINONE I","Tanshinone I","Small molecule",0,276.29,70
"1421","CHEMBL1971693",NA,NA,"Small molecule",0,365.39,55
"1422","CHEMBL1967731",NA,NA,"Small molecule",0,147.13,58
"1423","CHEMBL512154","MARITINONE","Maritinone","Small molecule",0,374.35,15
"1424","CHEMBL226512","GARDENIN B",NA,"Small molecule",0,358.35,80
"1425","CHEMBL499185",NA,NA,"Small molecule",0,1215.34,1
"1426","CHEMBL76447","NOBILETIN","NSC-76751","Small molecule",0,402.4,113
"1427","CHEMBL443408","MYRTENOL","myrtenol","Small molecule",0,152.24,5
"1428","CHEMBL501443","KADSUPHILINS A",NA,"Small molecule",0,546.62,5
"1429","CHEMBL462729","BUCERACIDIN A",NA,"Small molecule",0,368.39,8
"1430","CHEMBL448549","TAXUSPINE Z","taxuspine Z","Small molecule",0,653.81,1
"1431","CHEMBL402744",NA,"(2S)-7-Hydroxyflavanone","Small molecule",0,240.26,10
"1432","CHEMBL1969622",NA,NA,"Small molecule",0,351.4,57
"1433","CHEMBL224141","TERMICALCICOLANONE A",NA,"Small molecule",0,394.42,1
"1434","CHEMBL3357580",NA,NA,"Small molecule",0,586.68,3
"1435","CHEMBL459815","GEROQUINOL","GERANYLHYDROQUINONE|GEROQUINOL","Small molecule",0,246.35,17
"1436","CHEMBL340244","CALYTHROPSIN","Calythropsin","Small molecule",0,286.28,4
"1437","CHEMBL1987381",NA,NA,"Small molecule",0,275.35,56
"1438","CHEMBL485998","FRIEDELINE","Friedelin|Friedeline","Small molecule",0,426.73,25
"1439","CHEMBL525581",NA,NA,"Small molecule",0,510.63,2
"1440","CHEMBL517065",NA,"3-Deoxybetulonic Acid","Small molecule",0,440.71,1
"1441","CHEMBL1099267","ISOCORONARIN D","Isocoronarin D","Small molecule",0,318.46,1
"1442","CHEMBL486261","LUZONOSIDE C","luzonoside C","Small molecule",0,536.53,1
"1443","CHEMBL689","MANNITOL","ARIDOL KIT|Alexitol sodium|BRONCHITOL|CORDYCEPIC ACID|CRYSTALLINE MANNITOL EXTRA-FINE|CRYSTALLINE MANNITOL FINE|CRYSTALLINE MANNITOL STANDARD|D-(-)-MANNITOL|D-MANNITOL|Diosmol|E-421|E421|INS NO.421|INS-421|ISOMALT IMPURITY, MANNITOL-|MANNA SUGAR|MANNITE|MANNITOL|MANNITOL 200|MANNITOL 2080|MANNITOL 25|MANNITOL 300|MANNITOL 35|MANNITOL 60|MANNITOL M300|MANNITOL, D-|MANNITOLUM|MANNOGEM 2080|Mannite|Mannitol|NSC-407017|Osmitrol|PEARLITOL 160 C|PEARLITOL 200 SD|PEARLITOL 25 C|PEARLITOL 300 DC|PEARLITOL 50 C|Resectisol","Small molecule",4,182.17,149
"1444","CHEMBL564024",NA,NA,"Small molecule",0,530.48,3
"1445","CHEMBL383035","CESPITULACTONE A",NA,"Small molecule",0,320.43,6
"1446","CHEMBL230589",NA,NA,"Small molecule",0,230.26,2
"1447","CHEMBL3588938",NA,NA,"Small molecule",0,474.73,6
"1448","CHEMBL506269","CRYPTOPHYCIN 175","Cryptophycin 175","Small molecule",0,673.63,3
"1449","CHEMBL503938","EUPARIN","Euparin","Small molecule",0,216.24,28
"1450","CHEMBL373432","BIKAVERIN","Bikaverin","Small molecule",0,382.32,59
"1451","CHEMBL3402736",NA,NA,"Small molecule",0,288.48,1
"1452","CHEMBL2346748","MAGNOLIGNAN A","Magnolignan A","Small molecule",0,300.35,2
"1453","CHEMBL445279","(+)-MAACKIAIN",NA,"Small molecule",0,284.27,10
"1454","CHEMBL596222",NA,NA,"Small molecule",0,220.18,4
"1455","CHEMBL289191","LUPEOL","Clerodol|Fagarasterol|Farganasterol|Lupeol|Monogynol B","Small molecule",0,426.73,149
"1456","CHEMBL1829658","DALBERGIN","Dalbergin","Small molecule",0,268.27,6
"1457","CHEMBL446585","WITHAFEROXOLIDE","Withaferoxolide","Small molecule",0,470.61,3
"1458","CHEMBL117","CHRYSIN","NSC-407436","Small molecule",0,254.24,245
"1459","CHEMBL446062","ASTERLINGULATOSIDE","asterlingulatoside","Small molecule",0,1177.34,1
"1460","CHEMBL168","OLEANOLIC_ACID","NSC-114945","Small molecule",0,456.71,197
"1461","CHEMBL225868","POLYSTHICOL (24S)","Polysthicol (24S)","Small molecule",0,454.78,3
"1462","CHEMBL108861","METHYLEUGENOL","Methyl Eugenol|Methyleugenol","Small molecule",0,178.23,52
"1463","CHEMBL255650",NA,NA,"Small molecule",0,542.85,2
"1464","CHEMBL2063775","EPISTEPHANINE","NSC-121392","Small molecule",0,606.72,1
"1465","CHEMBL289191","LUPEOL","Clerodol|Fagarasterol|Farganasterol|Lupeol|Monogynol B","Small molecule",0,426.73,149
"1466","CHEMBL235428","MAGNOFLORINE","Magnoflorine","Small molecule",0,342.42,11
"1467","CHEMBL269277","BETULINIC ACID",".BETA.-BETULINIC ACID|ALS-357|BETULIC ACID|BETULINIC ACID|LUPATIC ACID|MAIRIN|NSC-113090|NSC-677578","Small molecule",1,456.71,245
"1468","CHEMBL510517",NA,NA,"Small molecule",0,366.46,10
"1469","CHEMBL520721","AGUERIN B",NA,"Small molecule",0,330.38,12
"1470","CHEMBL1210424","MYCOSPORINE SERINOL","Mycosporine Serinol","Small molecule",0,261.27,2
"1471","CHEMBL1971693",NA,NA,"Small molecule",0,365.39,55
"1472","CHEMBL485998","FRIEDELINE","Friedelin|Friedeline","Small molecule",0,426.73,25
"1473","CHEMBL117","CHRYSIN","NSC-407436","Small molecule",0,254.24,245
"1474","CHEMBL289191","LUPEOL","Clerodol|Fagarasterol|Farganasterol|Lupeol|Monogynol B","Small molecule",0,426.73,149
"1475","CHEMBL3263078",NA,NA,"Small molecule",0,394.4,7
"1476","CHEMBL479281","CASSIPOURYL ACETATE","Cassipouryl Acetate","Small molecule",0,336.56,1
"1477","CHEMBL1284","3,4-DIHYDROXYPHENYLACETIC ACID","3,4-Dihydroxyphenylacetic Acid (Dopac)","Small molecule",0,168.15,56
"1478","CHEMBL483414","PYRAMIDATINE","Pyramidatine","Small molecule",0,322.41,8
"1479","CHEMBL241609","OROBOL","Orobol","Small molecule",0,286.24,11
"1480","CHEMBL2007304",NA,NA,"Small molecule",0,284.31,54
"1481","CHEMBL596396","CASSIARIN A",NA,"Small molecule",0,213.24,9
"1482","CHEMBL312750","EUPATILIN","EUPATILIN|NSC-122413","Small molecule",0,344.32,26
"1483","CHEMBL468876",NA,NA,"Small molecule",0,328.32,11
"1484","CHEMBL452751","PHELLOPTERIN","Phellopterin","Small molecule",0,300.31,32
"1485","CHEMBL1182694",NA,NA,"Small molecule",0,333.34,2
"1486","CHEMBL469918",NA,NA,"Small molecule",0,376.49,1
"1487","CHEMBL168","OLEANOLIC_ACID","NSC-114945","Small molecule",0,456.71,197
"1488","CHEMBL1079777","AUCUPARIN","Aucuparin","Small molecule",0,230.26,7
"1489","CHEMBL518601","ROCAGLOIC ACID","Rocagloic Acid","Small molecule",0,478.5,11
"1490","CHEMBL75349","TETRAMETHYLSCUTELLAREIN","NSC-53908","Small molecule",0,342.35,100
"1491","CHEMBL512759",NA,NA,"Small molecule",0,240.26,3
"1492","CHEMBL508781",NA,"(+)-Aromoline","Small molecule",0,594.71,68
"1493","CHEMBL1288123",NA,NA,"Small molecule",0,328.41,4
"1494","CHEMBL510031",NA,"F-gitonin","Small molecule",0,1051.18,52
"1495","CHEMBL462949",NA,"9Beta-Hydroxyparthenolide","Small molecule",0,264.32,23
"1496","CHEMBL7187","COSTATOLIDE",NA,"Small molecule",0,370.45,12
"1497","CHEMBL3233980",NA,NA,"Small molecule",0,334.46,6
"1498","CHEMBL312750","EUPATILIN","EUPATILIN|NSC-122413","Small molecule",0,344.32,26
"1499","CHEMBL3677268",NA,NA,"Small molecule",0,294.48,1
"1500","CHEMBL290210","VERNOLEPIN","Vernolepin","Small molecule",0,276.29,10
"1501","CHEMBL464176",NA,"13-Epi-Sclareol|13-Epi-Scloreol","Small molecule",0,308.51,40
"1502","CHEMBL168","OLEANOLIC_ACID","NSC-114945","Small molecule",0,456.71,197
"1503","CHEMBL428955","NONACOSANE","Nonacosane","Small molecule",0,408.8,1
"1504","CHEMBL1644523","MADAGASCARENSILIDE B","Madagascarensilide B","Small molecule",0,664.83,2
"1505","CHEMBL441687","GLYCYRRHIZIN",".BETA.-GLYCYRRHIZIN|18.BETA.-GLYCYRRHIZIC ACID|E958|GLYCYRON|GLYCYRRHETINIC ACID|GLYCYRRHIZIC ACID|GLYCYRRHIZIN|GLYCYRRHIZINIC ACID|Glycyrrhizic Acid|NSC-167409|NSC-234419|POTENLINI","Small molecule",2,822.94,150
"1506","CHEMBL251254","HYPEROSIDE","Hyperoside","Small molecule",0,464.38,65
"1507","CHEMBL1927324","CLAUSZOLINE C","Clauszoline C|Clauszoline-C","Small molecule",0,285.3,8
"1508","CHEMBL152377",NA,NA,"Small molecule",0,298.34,4
"1509","CHEMBL513957","ACROVESTONE","Acrovestone","Small molecule",0,554.68,9
"1510","CHEMBL463710",NA,NA,"Small molecule",0,314.34,6
"1511","CHEMBL519099","(+)-EUDESMIN","(+)-Eudesmin|(+)-Pinoresinol Dimethyl Ether","Small molecule",0,386.44,17
"1512","CHEMBL226588",NA,"N-Trans-Feruloylmethoxytyramine","Small molecule",0,343.38,8
"1513","CHEMBL467981",NA,NA,"Small molecule",0,458.73,6
"1514","CHEMBL504978",NA,NA,"Small molecule",0,250.26,8
"1515","CHEMBL1976572",NA,"3-Epimacronine","Small molecule",0,329.35,55
"1516","CHEMBL152377",NA,NA,"Small molecule",0,298.34,4
"1517","CHEMBL516995","CRASSOCOLIDE D","Crassocolide D","Small molecule",0,334.46,4
"1518","CHEMBL269277","BETULINIC ACID",".BETA.-BETULINIC ACID|ALS-357|BETULIC ACID|BETULINIC ACID|LUPATIC ACID|MAIRIN|NSC-113090|NSC-677578","Small molecule",1,456.71,245
"1519","CHEMBL453315","QUESTIN","Questin","Small molecule",0,284.27,21
"1520","CHEMBL3358623",NA,NA,"Small molecule",0,234.25,2
"1521","CHEMBL1095680",NA,NA,"Small molecule",0,542.67,2
"1522","CHEMBL452751","PHELLOPTERIN","Phellopterin","Small molecule",0,300.31,32
"1523","CHEMBL3298958",NA,NA,"Small molecule",0,702.66,5
"1524","CHEMBL269277","BETULINIC ACID",".BETA.-BETULINIC ACID|ALS-357|BETULIC ACID|BETULINIC ACID|LUPATIC ACID|MAIRIN|NSC-113090|NSC-677578","Small molecule",1,456.71,245
"1525","CHEMBL23236","BETULIN","Betulin","Small molecule",0,442.73,154
"1526","CHEMBL1951406",NA,NA,"Small molecule",0,482.71,1
"1527","CHEMBL220854",NA,NA,"Small molecule",0,1061.27,23
"1528","CHEMBL490212","VERNOFLEXUOSIDE","Vernoflexuoside","Small molecule",0,408.45,1
"1529","CHEMBL93355","KOPSININE","Kopsinine","Small molecule",0,338.45,1
"1530","CHEMBL1910836",NA,NA,"Small molecule",0,1159.32,2
"1531","CHEMBL486807","SUMARESINOLIC ACID","6Beta-Hydroxy-Oleanolic Acid","Small molecule",0,472.71,2
"1532","CHEMBL269277","BETULINIC ACID",".BETA.-BETULINIC ACID|ALS-357|BETULIC ACID|BETULINIC ACID|LUPATIC ACID|MAIRIN|NSC-113090|NSC-677578","Small molecule",1,456.71,245
"1533","CHEMBL226084","CYCLOARTENONE","Cycloartenone","Small molecule",0,424.71,4
"1534","CHEMBL1223851",NA,NA,"Small molecule",0,328.32,3
"1535","CHEMBL117","CHRYSIN","NSC-407436","Small molecule",0,254.24,245
"1536","CHEMBL295602","METHYL BETULINATE","Methyl betulinate|betulinic acid methylester","Small molecule",0,470.74,72
"1537","CHEMBL460031","GENIPOSIDIC ACID","Geniposidic Acid","Small molecule",0,374.34,12
"1538","CHEMBL2021475","SARCOCRASSOCOLIDE B",NA,"Small molecule",0,390.48,5
"1539","CHEMBL1829658","DALBERGIN","Dalbergin","Small molecule",0,268.27,6
"1540","CHEMBL141690","ISOBERGAPTENE",NA,"Small molecule",0,216.19,16
"1541","CHEMBL251254","HYPEROSIDE","Hyperoside","Small molecule",0,464.38,65
"1542","CHEMBL222473","PSEUDOLARIC ACID A",NA,"Small molecule",0,388.46,3
"1543","CHEMBL464649","EPIFRIEDELINOL","3Beta-Friedelanol|3Beta-Hydroxyfriedelane","Small molecule",0,428.75,11
"1544","CHEMBL87333","CIS-RESVERATROL","(Z)-Resveratrol|Cis-Resveratrol","Small molecule",0,228.25,54
"1545","CHEMBL549820","ALVARADOIN E","Alvaradoin E","Small molecule",0,430.41,4
"1546","CHEMBL85826",NA,"10-Methoxylrutaecarpine","Small molecule",0,317.35,75
"1547","CHEMBL1080768","USTUSOL B","Ustusol B","Small molecule",0,268.35,2
"1548","CHEMBL518380",NA,NA,"Small molecule",0,494.5,1
"1549","CHEMBL689","MANNITOL","ARIDOL KIT|Alexitol sodium|BRONCHITOL|CORDYCEPIC ACID|CRYSTALLINE MANNITOL EXTRA-FINE|CRYSTALLINE MANNITOL FINE|CRYSTALLINE MANNITOL STANDARD|D-(-)-MANNITOL|D-MANNITOL|Diosmol|E-421|E421|INS NO.421|INS-421|ISOMALT IMPURITY, MANNITOL-|MANNA SUGAR|MANNITE|MANNITOL|MANNITOL 200|MANNITOL 2080|MANNITOL 25|MANNITOL 300|MANNITOL 35|MANNITOL 60|MANNITOL M300|MANNITOL, D-|MANNITOLUM|MANNOGEM 2080|Mannite|Mannitol|NSC-407017|Osmitrol|PEARLITOL 160 C|PEARLITOL 200 SD|PEARLITOL 25 C|PEARLITOL 300 DC|PEARLITOL 50 C|Resectisol","Small molecule",4,182.17,149
"1550","CHEMBL457949",NA,"6-Deoxyjacareubin","Small molecule",0,310.31,15
"1551","CHEMBL510842",NA,"9Beta-(3-Hydroxyisovaleryloxy)Parthenolide","Small molecule",0,364.44,8
"1552","CHEMBL513223","CATALPOL","Catalpol","Small molecule",0,362.33,23
"1553","CHEMBL273019","BERGENIN","BERGENIN|BERGENINUM|NSC-661749|NSC-757796|YANBAICAISU","Small molecule",0,328.27,39
"1554","CHEMBL239296",NA,"3 Beta-Acetyl Tormentic Acid","Small molecule",0,530.75,10
"1555","CHEMBL1079127","BISCARPAMONTAMINE B",NA,"Small molecule",0,746.9,5
"1556","CHEMBL507971",NA,"8(12)-Drimene","Small molecule",0,206.37,5
"1557","CHEMBL391628","ACUTUMINE","Acutumine","Small molecule",0,397.86,2
"1558","CHEMBL269277","BETULINIC ACID",".BETA.-BETULINIC ACID|ALS-357|BETULIC ACID|BETULINIC ACID|LUPATIC ACID|MAIRIN|NSC-113090|NSC-677578","Small molecule",1,456.71,245
"1559","CHEMBL152377",NA,NA,"Small molecule",0,298.34,4
"1560","CHEMBL505789","HORDENINE","Hordenine","Small molecule",0,165.24,7
"1561","CHEMBL459405","EPIGRANDISIN","Epigrandisin","Small molecule",0,432.51,5
"1562","CHEMBL490810",NA,NA,"Small molecule",0,394.51,2
"1563","CHEMBL509489","TAXUMAIROL W","taxumairol W","Small molecule",0,568.62,2
"1564","CHEMBL1651023",NA,NA,"Small molecule",0,358.48,5
"1565","CHEMBL510090","LYSICAMINE","Lysicamine|Oxonuciferine","Small molecule",0,291.31,22
"1566","CHEMBL51628","UMBELLIFERONE","NSC-019790","Small molecule",0,162.14,171
"1567","CHEMBL513223","CATALPOL","Catalpol","Small molecule",0,362.33,23
"1568","CHEMBL1990190",NA,NA,"Small molecule",0,465.29,57
"1569","CHEMBL486400","HEDERAGENIN","4-Epi-Hederagenin|Hederagenin","Small molecule",0,472.71,41
"1570","CHEMBL3289099",NA,NA,"Small molecule",0,456.71,3
"1571","CHEMBL457605","TAZETTINE","(+)-Tazettine","Small molecule",0,331.37,21
"1572","CHEMBL477903","EUTIGOSIDE C","Eutigoside C","Small molecule",0,446.45,2
"1573","CHEMBL2304288",NA,NA,"Small molecule",0,880.05,2
"1574","CHEMBL1094863","JABOROSALACTONE 46","Jaborosalactone 46","Small molecule",0,484.59,5
"1575","CHEMBL1968658",NA,NA,"Small molecule",0,306.36,70
"1576","CHEMBL224814",NA,NA,"Small molecule",0,458.73,5
"1577","CHEMBL464649","EPIFRIEDELINOL","3Beta-Friedelanol|3Beta-Hydroxyfriedelane","Small molecule",0,428.75,11
"1578","CHEMBL484030",NA,NA,"Small molecule",0,258.23,8
"1579","CHEMBL451983","ENCECALIN","Encecalin","Small molecule",0,232.28,17
"1580","CHEMBL501316","ELAEODENDROSIDE V","elaeodendroside V","Small molecule",0,730.8,2
"1581","CHEMBL459834","MATAIRESINOSIDE","Matairesinoside","Small molecule",0,520.53,4
"1582","CHEMBL3093766",NA,NA,"Small molecule",0,348.44,5
"1583","CHEMBL2297541",NA,NA,"Small molecule",0,152.24,3
"1584","CHEMBL22533","DICTAMNINE","4-Methoxyfuro[2,3-B]Quinoline|Dictamine|Dictamnine","Small molecule",0,199.21,19
"1585","CHEMBL204860","MATRINE","Matrine","Small molecule",0,248.37,65
"1586","CHEMBL392591",NA,NA,"Small molecule",0,258.23,26
"1587","CHEMBL1991378",NA,NA,"Small molecule",0,526.58,51
"1588","CHEMBL518542","SPATHULENOL","(+)-Spathulenol|Spathulenol|Spatulenol","Small molecule",0,220.36,18
"1589","CHEMBL448502",NA,NA,"Small molecule",0,204.36,8
"1590","CHEMBL197308","FERRUGINOL","Ferruginol","Small molecule",0,286.46,51
"1591","CHEMBL467416","VISMIN","Vismin","Small molecule",0,392.5,3
"1592","CHEMBL23236","BETULIN","Betulin","Small molecule",0,442.73,154
"1593","CHEMBL462743",NA,"(-)-Augustine","Small molecule",0,301.34,67
"1594","CHEMBL233930","ASTRAGALIN","Astragalin|Kaempferol 3-O-Glucoside","Small molecule",0,448.38,66
"1595","CHEMBL127939",NA,NA,"Small molecule",0,430.53,7
"1596","CHEMBL2298951","SITOSTERYL ACETATE",NA,"Small molecule",0,456.76,4
"1597","CHEMBL24171","BERGAPTEN","5-METHOXYPSORALEN|BERGAPTAN|BERGAPTEN|BERGAPTENE|Bergapten|GERALEN|HERACLIN|MAJUDIN|METHOXSALEN RELATED COMPOUND A|NSC-95437","Small molecule",4,216.19,119
"1598","CHEMBL517074","RAUTANDIOL A",NA,"Small molecule",0,340.38,2
"1599","CHEMBL366760",NA,NA,"Small molecule",0,354.31,6
"1600","CHEMBL2022567","AMAUROMINE","Amauromine","Small molecule",0,508.67,2
"1601","CHEMBL2063764","FUNIFERINE","NSC-189487","Small molecule",0,622.76,2
"1602","CHEMBL445435","STAMINOL D","staminol D","Small molecule",0,568.62,1
"1603","CHEMBL594886","PRENYLETIN 6-METHYL ETHER",NA,"Small molecule",0,260.29,3
"1604","CHEMBL2437088","MANGLEXANTHONE",NA,"Small molecule",0,408.45,1
"1605","CHEMBL251254","HYPEROSIDE","Hyperoside","Small molecule",0,464.38,65
"1606","CHEMBL495949","CALOTROPIN","Calotropin","Small molecule",0,532.63,71
"1607","CHEMBL251480","FILIASPAROSIDE C","filiasparoside C","Small molecule",0,841.05,2
"1608","CHEMBL2398515","HARPERAMONE",NA,"Small molecule",0,292.33,1
"1609","CHEMBL464443","GONIOTHALAMIN","(R)-(+)-Goniothalamin|(R)-Goniothalamin|Goniothalamin","Small molecule",0,200.24,31
"1610","CHEMBL493647",NA,"2-Deoxycucurbitacin D","Small molecule",0,500.68,3
