"","np_id","formula","mw","alogp","mlogp","xlogp","hba","hbd","psa","rotatable_bond","rings","heavy_atom","lipinski_failure"
"843","NPC291820","C31H42O10",574.28,-0.7413,3.77,1.421,10,2,129.98,10,7,41,0
"844","NPC18211","C23H26O7",414.17,-0.1469,3.22,2.177,2,0,72.45,10,4,30,0
"845","NPC173272","C30H48O4",472.36,2.7765,4.32,5.825,4,3,77.76,15,4,34,1
"846","NPC215584","C17H14N2",246.12,0.8636,3.11,3.938,2,1,28.68,2,4,19,0
"847","NPC31279","C10H10O2",162.07,0.726,2.34,2.93,0,0,18.46,2,2,12,0
"848","NPC214030","C10H16O4",200.1,-0.9577,2.12,0.268,4,2,66.76,4,2,14,0
"849","NPC142415","C30H48O3",456.36,2.1298,4.43,9.052,3,2,57.53,10,5,33,1
"850","NPC475862","C30H48O2",440.37,2.4508,4.54,9.259,2,1,37.3,9,5,32,1
"851","NPC222358","C21H30O5",362.21,1.7734,3.22,2.903,5,0,69.67,6,1,26,0
"852","NPC208197","C19H18O8",374.1,-1.6314,2.67,0.754,1,2,103.68,11,3,27,0
"853","NPC195647","C28H36O9",516.24,0.2295,3.55,5.546,9,0,114.43,16,4,37,1
"854","NPC104387","C30H50O2",442.38,2.6582,4.54,9.394,2,2,40.46,10,5,32,1
"855","NPC124549","C37H59BrN4O8",766.35,-1.0775,4.1,5.192,12,1,146.12,20,2,50,2
"856","NPC307063","C30H50O",426.39,3.2175,4.65,12.613,1,0,17.07,8,5,31,1
"857","NPC210089","C13H12O3",216.08,0.2833,2.56,2.928,3,0,43.37,3,2,16,0
"858","NPC232924","C18H17NO2",279.13,0.092,3.11,3.896,1,0,21.7,1,5,21,0
"859","NPC61473","C29H50O3",446.38,3.0732,4.32,8.993,3,1,54.37,24,1,32,2
"860","NPC161571","C14H12O3",228.08,-0.9131,2.67,3.436,0,3,60.69,5,2,17,0
"861","NPC473153","C20H28O4",332.2,1.0418,3.22,3.993,4,2,66.76,7,3,24,0
"862","NPC269058","C30H50O3",458.38,2.5018,4.43,10.086,3,3,60.69,14,5,33,1
"863","NPC33256","C17H17NO5",315.11,-0.6565,2.67,0.352,4,1,68.23,2,5,23,0
"864","NPC258501","C15H22O10",362.12,-4.3433,2.01,-2.707,10,6,161.6,10,4,25,1
"865","NPC12774","C31H50O3",470.38,2.6005,4.54,9.728,3,1,46.53,11,5,34,1
"866","NPC212631","C16H14O4",270.09,-0.8751,2.78,4.767,1,2,66.76,7,2,20,0
"867","NPC174760","C15H13NO4",271.08,-0.7638,2.56,2.559,3,2,71.55,6,3,20,0
"868","NPC116575","C20H28O4",332.2,1.2208,3.22,0.905,4,2,66.76,6,2,24,0
"869","NPC307052","C18H22O9",382.13,-3.087,2.45,-1.112,6,6,156.91,11,3,27,1
"870","NPC229213","C8H9BrO3",231.97,-0.072,1.9,1.232,1,2,49.69,6,1,12,0
"871","NPC279061","C19H16O7",356.09,-1.1248,2.78,2.108,1,0,72.45,7,4,26,0
"872","NPC67398","C26H44O5",436.32,1.4041,3.77,6.794,5,3,79.15,15,3,31,1
"873","NPC289383","C50H57NO17",943.36,-3.2385,4.98,5.46,18,7,277.63,26,8,68,4
"874","NPC251735","C37H40N2O6",608.29,-0.1345,4.65,5.579,2,1,72.86,9,6,45,1
"875","NPC4665","C8H8O4",168.04,-1.1256,1.9,0.528,2,3,77.76,5,1,12,0
"876","NPC249583","C14H11NO2",225.08,-0.6646,2.67,2.863,2,1,42.09,3,3,17,0
"877","NPC166788","C10H12O2",164.08,1.0183,2.34,1.102,2,0,34.14,4,1,12,0
"878","NPC271385","C21H20O10",432.11,-3.0134,2.67,-0.444,7,6,173.98,10,4,31,1
"879","NPC26974","C29H60",408.47,-7.6734,4.65,16.841,0,0,0,28,0,29,2
"880","NPC284918","C18H18O8S",394.07,-0.0401,2.45,0.474,6,2,144.66,11,3,27,0
"881","NPC82217","C21H18O6",366.11,-1.2301,3.11,2.987,0,2,81.29,9,4,27,0
"882","NPC152097","C16H22O2",246.16,2.189,3,4.162,0,2,40.46,10,1,18,0
"883","NPC12319","C10H16O",152.12,2.4893,2.45,2.701,1,0,17.07,7,0,11,0
"884","NPC34902","C22H26O6",386.17,-1.2052,3.22,2.722,2,0,55.38,10,4,28,0
"885","NPC276093","C47H76O17",912.51,-3.1909,4.76,4.255,17,10,274.75,26,8,64,2
"886","NPC59436","C19H28O3",304.2,1.4937,3.22,4.533,3,1,54.37,8,2,22,0
"887","NPC227397","C30H44O13",612.28,-2.4583,3.33,0.771,13,4,179.67,16,6,43,1
"888","NPC475447","C70H108O30",1428.69,-7.7171,5.86,1.893,30,12,416.74,46,11,100,3
"889","NPC48638","C10H16",136.13,1.7112,2.56,4.427,0,0,0,4,1,10,0
"890","NPC242712","C11H10O3",190.06,0.1176,2.34,1.703,1,1,46.53,3,2,14,0
"891","NPC272064","C31H20O10",552.11,-3.0543,3.77,3.708,2,4,151.98,10,6,41,0
"892","NPC1991","C11H8O5",220.04,-1.0971,2.12,0.141,3,3,94.83,4,2,16,0
"893","NPC104459","C20H18O8",386.1,-1.3536,2.78,2.403,2,0,81.68,9,4,28,0
"894","NPC251735","C37H40N2O6",608.29,-0.1345,4.65,5.579,2,1,72.86,9,6,45,1
"895","NPC192638","C30H50O",426.39,3.2313,4.65,11.901,1,1,20.23,9,5,31,1
"896","NPC192638","C30H50O",426.39,3.2313,4.65,11.901,1,1,20.23,9,5,31,1
"897","NPC142415","C30H48O3",456.36,2.1298,4.43,9.052,3,2,57.53,10,5,33,1
"898","NPC286336","C16H16O4",272.1,-1.139,2.78,3.031,1,2,66.76,8,2,20,0
"899","NPC73883","C21H25NO3",339.18,0.0296,3.33,4.927,2,0,38.77,7,3,25,0
"900","NPC180777","C30H50O2",442.38,2.1268,4.54,10.426,2,1,37.3,9,5,32,1
"901","NPC233012","C32H50O6",530.36,1.2011,4.32,6.277,6,3,104.06,14,5,38,1
"902","NPC257296","C27H44O3",416.33,0.3408,4.1,7.306,3,1,38.69,5,6,30,1
"903","NPC28337","C13H12O3",216.08,0.2856,2.56,2.112,1,1,50.44,5,2,16,0
"904","NPC261934","C47H72N8O9",892.54,-3.5337,4.76,5.155,16,6,244.11,23,5,64,3
"905","NPC74539","C12H8O4",216.04,0.0641,2.34,1.69,1,0,48.67,2,3,16,0
"906","NPC201908","C24H32O8",448.21,-0.8833,3.22,0.181,8,2,127.2,11,4,32,0
"907","NPC471576","C20H28O",284.21,3.5203,3.55,8.531,0,0,9.23,12,1,21,1
"908","NPC151113","C13H14O3",218.09,0.1936,2.56,2.201,1,1,46.53,5,2,16,0
"909","NPC74539","C12H8O4",216.04,0.0641,2.34,1.69,1,0,48.67,2,3,16,0
"910","NPC277074","C22H32O6",392.22,-0.8157,3.22,0.829,6,3,104.06,9,4,28,0
"911","NPC176406","C27H40O4",428.29,-0.1107,3.99,3.661,4,2,58.92,5,6,31,0
"912","NPC89860","C20H28O6",364.19,-1.9745,3,0.248,6,4,107.22,6,3,26,0
"913","NPC169387","C20H19NO5",353.13,-0.7619,3,2.102,2,0,57.23,4,5,26,0
"914","NPC266383","C15H24N2O",248.19,-1.9058,2.78,1.381,3,0,23.55,0,4,18,0
"915","NPC225153","C16H14O5",286.08,-1.4059,2.67,1.416,1,2,75.99,5,3,21,0
"916","NPC200788","C48H77NO18",955.51,-2.9592,4.65,2.512,19,11,307.34,28,8,67,2
"917","NPC84949","C30H46O7",518.32,-0.6482,3.99,3.971,7,2,94.45,10,6,37,0
"918","NPC281131","C21H20O12",464.1,-4.8921,2.45,-0.354,7,8,206.6,12,4,33,1
"919","NPC142415","C30H48O3",456.36,2.1298,4.43,9.052,3,2,57.53,10,5,33,1
"920","NPC290759","C17H19NO4",301.13,-1.1196,2.78,0.478,3,1,51.16,3,5,22,0
"921","NPC11422","C16H12O5",284.07,-1.4161,2.67,1.797,0,1,57.15,1,5,21,0
"922","NPC201908","C24H32O8",448.21,-0.8833,3.22,0.181,8,2,127.2,11,4,32,0
"923","NPC114172","C78H132O20",1388.93,-3.0634,7.84,8.21,20,8,288.28,40,5,98,4
"924","NPC281131","C21H20O12",464.1,-4.8921,2.45,-0.354,7,8,206.6,12,4,33,1
"925","NPC11799","C13H14O2",202.1,0.7579,2.67,2.26,1,0,26.3,4,2,15,0
"926","NPC70744","C10H10O4",194.06,-0.3908,2.12,1.231,2,2,66.76,6,1,14,0
"927","NPC152166","C19H18O8",374.1,-1.9715,2.67,1.438,2,2,103.68,11,3,27,0
"928","NPC142415","C30H48O3",456.36,2.1298,4.43,9.052,3,2,57.53,10,5,33,1
"929","NPC293908","C6H14O6",182.08,-2.9402,1.46,-3.896,6,6,121.38,11,0,12,1
"930","NPC23614","C21H18NO4.H2O",348.12,-1.7479,3.22,3.37,0,0,40.8,5,5,26,0
"931","NPC143326","C10H17NO6",247.11,-1.5784,1.79,-1.478,7,4,123.17,9,1,17,0
"932","NPC74539","C12H8O4",216.04,0.0641,2.34,1.69,1,0,48.67,2,3,16,0
"933","NPC161923","C20H30O2",302.22,1.7675,3.44,6.935,2,1,37.3,6,3,22,1
"934","NPC470401","C37H66O7",622.48,-8.3702,4.76,9.577,7,3,105.45,30,3,44,2
"935","NPC80471","C11H16O3",196.11,0.9505,2.34,0.952,3,1,46.53,4,2,14,0
"936","NPC74539","C12H8O4",216.04,0.0641,2.34,1.69,1,0,48.67,2,3,16,0
"937","NPC62799","C20H26O4",330.18,2.05,3.22,3.252,3,0,56.51,8,3,24,0
"938","NPC115165","C50H82O23",1050.52,-6.3588,4.43,0.16,23,13,355.29,28,10,73,3
"939","NPC224145","C32H50O3",482.38,2.5563,4.65,10.206,3,0,43.37,11,5,35,1
"940","NPC178383","C30H50O2",442.38,2.1406,4.54,9.714,2,2,40.46,10,5,32,1
"941","NPC271385","C21H20O10",432.11,-3.0134,2.67,-0.444,7,6,173.98,10,4,31,1
"942","NPC198023","C15H22",202.17,2.8428,3.11,7.712,0,0,0,8,1,15,1
"943","NPC253456","C29H40O9",532.27,-1.7372,3.66,1.844,9,3,131.75,7,7,38,0
"944","NPC142703","C16H18O9",354.1,-2.1962,2.23,-0.447,7,6,164.75,11,2,25,1
"945","NPC215831","C15H18O3",246.13,1.0123,2.78,1.792,3,0,43.37,2,3,18,0
"946","NPC26974","C29H60",408.47,-7.6734,4.65,16.841,0,0,0,28,0,29,2
"947","NPC137669","C15H16O4",260.1,1.6319,2.67,2.808,1,0,44.76,7,2,19,0
"948","NPC133671","C21H20O11",448.1,-4.4318,2.56,0.18,7,7,186.37,11,4,32,1
"949","NPC207584","C23H24O9",444.14,-1.5524,3,0.815,3,1,101.91,10,5,32,0
"950","NPC180508","C16H16O3",256.11,-0.0961,2.89,4.474,0,1,38.69,7,2,19,0
"951","NPC151976","C32H38N2O5",530.28,0.3665,4.21,3.39,7,5,126.14,10,5,39,0
"952","NPC43300","C30H48O",424.37,3.801,4.65,11.294,1,0,17.07,8,5,31,1
"953","NPC53109","C19H30O4",322.21,-4.0748,3.11,7.372,4,2,74.6,15,1,23,2
"954","NPC207554","C15H8N2O2",248.06,-0.8639,2.67,3.473,4,0,49.74,0,4,19,0
"955","NPC111845","C20H28O3",316.2,0.3156,3.33,5.549,1,2,57.53,8,3,23,1
"956","NPC62800","C32H48O10",592.32,-0.699,3.88,4.017,9,3,140.98,17,4,42,0
"957","NPC237901","C46H58N4O9",810.42,-1.9554,5.09,4.011,12,3,154.1,19,9,59,1
"958","NPC134586","C21H26N2O2",338.2,-0.2883,3.33,4.707,4,1,46.75,6,4,25,0
"959","NPC210460","C17H16O5",300.1,1.4778,2.78,2.447,1,0,57.9,7,3,22,0
"960","NPC297584","C14H10N2O3",254.07,-0.7666,2.45,2.138,4,1,71.25,3,3,19,0
"961","NPC205442","C17H18O5",302.12,-0.9512,2.78,1.597,0,2,68.15,8,3,22,0
"962","NPC77000","C19H20O3",296.14,0.0397,3.22,4.812,3,0,43.37,3,4,22,0
"963","NPC94488","C19H30O4",322.21,-3.1839,3.11,6.549,4,1,63.6,15,1,23,2
"964","NPC168017","C15H24N2O2",264.18,-2.1285,2.67,0.351,4,1,43.78,1,4,19,0
"965","NPC183670","C15H24",204.19,3.3391,3.11,6.354,0,0,0,8,1,15,1
"966","NPC223185","C20H20O7",372.12,-1.8094,2.89,1.373,3,2,94.45,8,4,27,0
"967","NPC260000","C10H12O2",164.08,-0.617,2.34,1.896,1,1,37.3,5,1,12,0
"968","NPC147032","C144H232O52",2793.55,-20.0344,11.58,22.071,52,16,718.68,110,13,196,4
"969","NPC229646","C14H16O3",232.11,0.6021,2.67,2.291,1,0,35.53,6,2,17,0
"970","NPC253627","C20H28O2",300.21,0.4885,3.44,6.131,1,1,37.3,7,3,22,1
"971","NPC71108","C26H44O4",420.32,-4.5918,3.88,11.664,2,2,66.76,23,1,30,2
"972","NPC25966","C20H24O7",376.15,-0.8467,2.89,1.513,0,1,75.61,12,3,27,0
"973","NPC61788","C20H30O3",318.22,0.404,3.33,3.533,2,2,53.6,9,3,23,0
"974","NPC281131","C21H20O12",464.1,-4.8921,2.45,-0.354,7,8,206.6,12,4,33,1
"975","NPC262858","C30H48O3",456.36,2.988,4.43,9.5,3,2,57.53,14,4,33,1
"976","NPC291454","C11H12O3",192.08,0.1539,2.34,2.776,2,1,46.53,3,2,14,0
"977","NPC220825","C15H14O7",306.07,-2.9543,2.34,-0.128,1,6,130.61,7,3,22,1
"978","NPC48638","C10H16",136.13,1.7112,2.56,4.427,0,0,0,4,1,10,0
"979","NPC295777","C13H20O",192.15,1.5768,2.78,3.65,1,0,17.07,6,1,14,0
"980","NPC48638","C10H16",136.13,1.7112,2.56,4.427,0,0,0,4,1,10,0
"981","NPC65523","C27H38O10",522.25,0.2878,3.33,1.603,10,1,142.5,18,3,37,0
"982","NPC207531","C42H48N2O15",820.31,-0.2241,4.21,3.943,17,0,226.95,24,4,59,2
"983","NPC133671","C21H20O11",448.1,-4.4318,2.56,0.18,7,7,186.37,11,4,32,1
"984","NPC192638","C30H50O",426.39,3.2313,4.65,11.901,1,1,20.23,9,5,31,1
"985","NPC86412","C6H14O6",182.08,-2.9402,1.46,-3.896,6,6,121.38,11,0,12,1
"986","NPC21046","C20H24O5",344.16,-0.1268,3.11,3.989,3,1,80.67,8,3,25,0
"987","NPC57463","C12H16O3",208.11,-1.2499,2.45,2.364,3,0,43.37,7,1,15,0
"988","NPC137352","C28H36O8",500.24,1.4737,3.66,3.598,2,1,92.68,18,3,36,0
"989","NPC179764","C18H30O2",278.22,-1.3695,3.22,7.384,2,1,37.3,14,0,20,2
"990","NPC215932","C20H20O7",372.12,-0.7626,2.89,2.236,1,0,72.45,11,3,27,0
"991","NPC247553","C9H6O3",162.03,-0.1903,2.12,1.532,1,1,46.53,1,2,12,0
"992","NPC43300","C30H48O",424.37,3.801,4.65,11.294,1,0,17.07,8,5,31,1
"993","NPC80710","C16H12O5",284.07,-1.6391,2.67,2.031,1,2,75.99,5,3,21,0
"994","NPC192638","C30H50O",426.39,3.2313,4.65,11.901,1,1,20.23,9,5,31,1
"995","NPC475302","C16H22O5",294.15,0.0643,2.67,0.715,5,1,72.83,5,2,21,0
"996","NPC228776","C14H20O2",220.15,2.9158,2.78,2.894,2,0,34.14,8,1,16,0
"997","NPC289883","C15H10O2",222.07,0.1144,2.89,4.397,2,0,34.14,1,3,17,0
"998","NPC294941","C11H12O4",208.07,0.0177,2.23,1.75,2,1,55.76,7,1,15,0
"999","NPC255580","C17H20O5",304.13,0.9094,2.78,0.63,5,0,69.67,6,3,22,0
"1000","NPC171409","C19H14NO4",320.09,-1.7821,3,2.823,0,0,40.8,0,6,24,0
"1001","NPC127582","C15H22O",218.17,1.8291,3,3.754,1,0,17.07,4,2,16,0
"1002","NPC294863","C43H54O18",858.33,-6.8508,4.21,3.852,14,8,277.66,25,7,61,3
"1003","NPC192810","C14H20O9",332.11,-2.7711,2.01,-1.126,5,5,138.07,12,2,23,0
"1004","NPC269058","C30H50O3",458.38,2.5018,4.43,10.086,3,3,60.69,14,5,33,1
"1005","NPC154683","C20H18O5",338.12,0.6075,3.11,2.384,2,2,83.83,8,3,25,0
"1006","NPC138374","C30H50O",426.39,3.4636,4.65,11.352,1,1,20.23,9,5,31,1
"1007","NPC469860","C16H23NO4",293.16,0.2677,2.67,1.613,5,0,55.84,9,2,21,0
"1008","NPC43435","C19H18O4",310.12,0.9413,3.11,3.852,3,0,52.6,5,3,23,0
"1009","NPC187907","C18H24O3",288.17,-2.673,3.11,5.616,1,1,46.53,10,2,21,1
"1010","NPC200589","C45H61N7O7",811.46,-4.1737,4.87,8.47,14,4,191.29,16,6,59,2
"1011","NPC40728","C33H48O10",604.32,0.7873,3.99,5.882,10,1,134.66,24,3,43,2
"1012","NPC84585","C15H12O3",240.08,-0.8938,2.78,3.456,1,1,46.53,2,3,18,0
"1013","NPC34965","C19H26O13",462.14,-4.065,2.12,-1.034,11,7,204.83,16,3,32,2
"1014","NPC43213","C32H42O9",570.28,0.8632,3.99,2.482,9,2,131.89,12,6,41,0
"1015","NPC120724","C28H32O6",464.22,1.1702,3.88,0.748,6,1,93.2,6,7,34,0
"1016","NPC279218","C24H24O6",408.16,-0.8599,3.44,5.113,3,2,93.06,10,4,30,1
"1017","NPC153620","C21H22O7",386.14,-0.5069,3,2.915,3,0,80.29,12,3,28,0
"1018","NPC248573","C14H12O3",228.08,-0.9131,2.67,3.436,0,3,60.69,5,2,17,0
"1019","NPC307063","C30H50O",426.39,3.2175,4.65,12.613,1,0,17.07,8,5,31,1
"1020","NPC202474","C12H14O4",222.09,0.1106,2.34,1.975,2,1,55.76,8,1,16,0
"1021","NPC43300","C30H48O",424.37,3.801,4.65,11.294,1,0,17.07,8,5,31,1
"1022","NPC33168","C20H22N2O2",322.17,-0.8033,3.22,7.492,4,2,65.18,10,2,24,1
"1023","NPC112937","C13H11NO3",229.07,-0.3542,2.45,1.824,2,0,42.68,3,3,17,0
"1024","NPC264317","C30H48O3",456.36,2.3495,4.43,9.407,3,2,57.53,10,5,33,1
"1025","NPC178383","C30H50O2",442.38,2.1406,4.54,9.714,2,2,40.46,10,5,32,1
"1026","NPC293803","C30H46O",422.35,4.0649,4.65,10.982,1,0,17.07,8,5,31,1
"1027","NPC179970","C26H24O5",416.16,1.0971,3.77,4.831,1,0,53.99,7,5,31,0
"1028","NPC176130","C20H28O2",300.21,0.7759,3.44,6.294,1,1,37.3,7,3,22,1
"1029","NPC282577","C15H16O3",244.11,1.1412,2.78,2.561,2,1,54.37,6,2,18,0
"1030","NPC270456","C17H18O5",302.12,-1.1516,2.78,1.882,0,2,68.15,7,3,22,0
"1031","NPC184049","C15H24O",220.18,1.7158,3,4.157,1,1,20.23,4,3,16,0
"1032","NPC225415","C30H50O",426.39,6.3229,4.65,9.509,1,1,20.23,20,1,31,2
"1033","NPC158371","C30H48O5",488.35,0.822,4.21,5.966,5,4,97.99,12,5,35,1
"1034","NPC216819","C34H40O18",736.22,-3.495,3.22,-0.151,14,7,266.66,27,4,52,3
"1035","NPC159168","C30H50O5",490.37,0.2016,4.21,6.079,5,5,101.15,13,5,35,1
"1036","NPC220825","C15H14O7",306.07,-2.9543,2.34,-0.128,1,6,130.61,7,3,22,1
"1037","NPC302408","C21H22O8",402.13,-0.8144,2.89,1.792,1,0,81.68,13,3,29,0
"1038","NPC36002","C15H28O2",240.21,0.1703,2.89,3.575,2,2,40.46,7,2,17,0
"1039","NPC158088","C35H58O6",574.42,-0.4903,4.65,9.963,6,4,99.38,18,5,41,1
"1040","NPC113044","C39H62O12",722.42,-2.7167,4.43,4.099,12,6,176.76,16,8,51,2
"1041","NPC115179","C20H28O4",332.2,1.2015,3.22,1.878,4,1,59.06,6,3,24,0
"1042","NPC103904","C17H14O5",298.08,-1.4076,2.78,3.922,2,1,64.99,6,3,22,0
"1043","NPC293803","C30H46O",422.35,4.0649,4.65,10.982,1,0,17.07,8,5,31,1
"1044","NPC162659","C17H18O5",302.12,-1.1516,2.78,1.882,0,2,68.15,7,3,22,0
"1045","NPC245975","C20H14O8",382.07,-1.4134,2.78,0.438,4,2,119.36,7,4,28,0
"1046","NPC95898","C12H8N2O4",244.05,-0.9672,2.12,1.214,0,2,91.38,2,3,18,0
"1047","NPC32739","C20H20O5",340.13,0.063,3.11,2.367,1,3,86.99,8,3,25,0
"1048","NPC271755","C34H38O13",654.23,-3.3108,3.77,3.62,9,4,171.83,19,6,47,1
"1049","NPC207179","C15H14O5",274.08,-2.0337,2.56,0.94,1,4,90.15,5,3,20,0
"1050","NPC40728","C33H48O10",604.32,0.7873,3.99,5.882,10,1,134.66,24,3,43,2
"1051","NPC4665","C8H8O4",168.04,-1.1256,1.9,0.528,2,3,77.76,5,1,12,0
"1052","NPC259166","C20H18O5",338.12,-0.1702,3.11,2.982,1,3,86.99,8,3,25,0
"1053","NPC53144","C14H8N2O2",236.06,-0.734,2.56,1.635,3,1,55.12,1,4,18,0
"1054","NPC166788","C10H12O2",164.08,1.0183,2.34,1.102,2,0,34.14,4,1,12,0
"1055","NPC96603","C20H23NO4",342.17,-1.9843,3.11,1.008,0,2,58.92,8,4,25,0
"1056","NPC39064","C16H14O4",270.09,-1.1652,2.78,2.314,0,1,47.92,3,4,20,0
"1057","NPC240915","C11H8O5",220.04,-0.0845,2.12,1.09,1,0,53.99,2,3,16,0
"1058","NPC233718","C18H17NO4",311.12,NA,2.89,NA,3,1,55.76,2,5,23,0
"1059","NPC218041","C28H38O13",582.23,-4.0646,3.11,-0.935,7,7,196.99,21,4,41,1
"1060","NPC46565","C10H12O2",164.08,0.8471,2.34,2.349,2,1,37.3,4,1,12,0
"1061","NPC176300","C20H20O8",388.12,-1.563,2.78,1.957,2,1,92.68,12,3,28,0
"1062","NPC144419","C19H32O4",324.23,-3.0674,3.11,6.872,4,1,63.6,16,1,23,2
"1063","NPC279668","C16H12O6",300.06,-2.0994,2.56,1.068,1,3,96.22,6,3,22,0
"1064","NPC281131","C21H20O12",464.1,-4.8921,2.45,-0.354,7,8,206.6,12,4,33,1
"1065","NPC231060","C20H30O5",350.21,-1.778,3.11,0.409,5,4,97.99,7,4,25,0
"1066","NPC4665","C8H8O4",168.04,-1.1256,1.9,0.528,2,3,77.76,5,1,12,0
"1067","NPC257191","C30H50O2",442.38,1.841,4.54,9.936,2,2,40.46,13,5,32,1
"1068","NPC142415","C30H48O3",456.36,2.1298,4.43,9.052,3,2,57.53,10,5,33,1
"1069","NPC43300","C30H48O",424.37,3.801,4.65,11.294,1,0,17.07,8,5,31,1
"1070","NPC474392","C17H36O2",272.27,-4.9401,3.11,6.163,2,2,40.46,18,0,19,2
"1071","NPC115165","C50H82O23",1050.52,-6.3588,4.43,0.16,23,13,355.29,28,10,73,3
"1072","NPC264317","C30H48O3",456.36,2.3495,4.43,9.407,3,2,57.53,10,5,33,1
"1073","NPC124658","C32H31NO8",557.2,2.7707,3.99,6.305,3,0,114.2,10,5,41,1
"1074","NPC80710","C16H12O5",284.07,-1.6391,2.67,2.031,1,2,75.99,5,3,21,0
"1075","NPC477130","C20H26O4",330.18,2.4984,3.22,3.456,4,0,52.6,7,3,24,0
"1076","NPC285841","C39H44N4O2",600.35,1.0027,5.09,5.585,6,0,31.42,4,12,45,1
"1077","NPC210003","C21H20O10",432.11,-3.6314,2.67,0.459,6,6,166.14,10,4,31,1
"1078","NPC34902","C22H26O6",386.17,-1.2052,3.22,2.722,2,0,55.38,10,4,28,0
"1079","NPC137669","C15H16O4",260.1,1.6319,2.67,2.808,1,0,44.76,7,2,19,0
"1080","NPC270364","C33H40O9",580.27,0.9149,4.1,6.584,9,0,122.27,17,4,42,1
"1081","NPC34770","C14H13NO4",259.08,-0.3095,2.45,1.624,1,0,53.72,6,3,19,0
"1082","NPC218614","C18H21NO5",331.14,-1.101,2.78,0.419,4,1,60.39,4,5,24,0
"1083","NPC157655","C20H32O4",336.23,-0.9082,3.22,1.58,4,4,80.92,7,4,24,0
"1084","NPC213711","C20H22O6",358.14,-1.4726,3,2.6,2,2,77.38,9,4,26,0
"1085","NPC142415","C30H48O3",456.36,2.1298,4.43,9.052,3,2,57.53,10,5,33,1
"1086","NPC122828","C16H14O5",286.08,-1.5978,2.67,2.677,2,2,75.99,5,3,21,0
"1087","NPC217176","C14H13NO4",259.08,-0.3095,2.45,1.624,1,0,53.72,6,3,19,0
"1088","NPC246164","C28H34O6",466.24,1.1548,3.88,4.172,5,1,93.81,10,5,34,0
"1089","NPC178383","C30H50O2",442.38,2.1406,4.54,9.714,2,2,40.46,10,5,32,1
"1090","NPC308404","C21H20O12",464.1,-4.8921,2.45,-0.354,7,8,206.6,12,4,33,1
"1091","NPC170492","C20H16O6",352.09,-0.9767,3,2.433,1,3,96.22,6,4,26,0
"1092","NPC87394","C19H34O2",294.26,-2.6641,3.33,7.386,2,1,37.3,17,1,21,2
"1093","NPC40432","C20H22O6",358.14,-2.0222,3,1.684,2,2,77.38,8,4,26,0
"1094","NPC255863","C18H32O3",296.24,-2.0652,3.11,5.929,3,2,57.53,17,0,21,2
"1095","NPC208011","C50H42O9",786.28,-1.3746,5.97,10.343,1,7,167.91,18,8,59,3
"1096","NPC127074","C5H12O5",152.07,-2.4295,1.46,-3.224,5,5,101.15,9,0,10,0
"1097","NPC104459","C20H18O8",386.1,-1.3536,2.78,2.403,2,0,81.68,9,4,28,0
"1098","NPC43300","C30H48O",424.37,3.801,4.65,11.294,1,0,17.07,8,5,31,1
"1099","NPC9611","C13H10O2",198.07,2.2258,2.67,3.115,2,0,18.46,0,2,15,0
"1100","NPC12053","C20H23NO4",342.17,-1.9843,3.11,1.008,0,2,58.92,8,4,25,0
"1101","NPC262286","C24H26O6",410.17,1.259,3.44,3.462,1,3,96.22,13,3,30,0
"1102","NPC50924","C22H14O6",374.08,-0.183,3.22,0.964,4,2,108.74,5,4,28,0
"1103","NPC34770","C14H13NO4",259.08,-0.3095,2.45,1.624,1,0,53.72,6,3,19,0
"1104","NPC2476","C20H20O8",388.12,-1.2229,2.78,1.273,1,1,92.68,12,3,28,0
"1105","NPC67493","C15H20O3",248.14,0.8857,2.78,0.811,3,1,46.53,3,3,18,0
"1106","NPC113044","C39H62O12",722.42,-2.7167,4.43,4.099,12,6,176.76,16,8,51,2
"1107","NPC157868","C42H66O14",794.45,-1.4193,4.54,6.795,14,8,232.9,22,7,56,3
"1108","NPC474106","C30H26O5",466.18,-0.0286,4.21,4.152,5,2,91.67,7,6,35,0
"1109","NPC473904","C37H68O9",656.49,-9.5266,4.54,7.885,9,6,156.91,36,2,46,3
"1110","NPC61350","C13H11NO2",213.08,0.2856,2.56,2.58,1,1,42.35,3,3,16,0
"1111","NPC310540","C11H8O4",204.04,-0.6368,2.23,1.104,3,2,74.6,3,2,15,0
"1112","NPC208461","C22H34O7",410.23,-0.4347,3.11,1.43,7,3,113.29,12,3,29,0
"1113","NPC208022","C12H8N2O2",212.06,-1.4448,2.34,2.194,3,1,64.68,1,3,16,0
"1114","NPC198301","C4H9NO2",103.06,-0.6637,1.57,-0.268,3,2,49.33,5,0,7,0
"1115","NPC473263","C20H28O6",364.19,0.3512,3,1.516,6,1,89.9,9,3,26,0
"1116","NPC23614","C21H18NO4.H2O",348.12,-1.7479,3.22,3.37,0,0,40.8,5,5,26,0
"1117","NPC254832","C29H50O4",462.37,-5.0676,4.21,13.371,2,2,66.76,26,1,33,2
"1118","NPC310540","C11H8O4",204.04,-0.6368,2.23,1.104,3,2,74.6,3,2,15,0
"1119","NPC166584","C17H14O6",314.08,-1.4679,2.67,1.353,0,1,66.38,3,5,23,0
"1120","NPC66349","C21H22O5",354.15,0.542,3.22,4.219,1,3,86.99,12,2,26,0
